date,temperature_2m_mean,precipitation_sum,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,sunshine_duration,year
2024-03-08,8.91275,0.4,12.7565,6.4065,77.38879,24.50381,29094.203,2024
2024-03-09,8.019,8.5,9.106501,7.2565,92.73529,17.935081,0.0,2024
2024-03-10,8.014833,2.0,10.356501,6.6064997,85.655815,19.813087,3330.7363,2024
2024-03-11,9.914834,13.3,13.4565,6.3564997,88.910194,21.986542,0.0,2024
2024-03-12,11.41275,0.5,13.106501,10.0565,85.91489,31.394394,0.0,2024
2024-03-13,11.535667,1.2,16.2565,8.3065,83.264946,28.082308,17497.996,2024
2024-03-14,11.769,1.3000001,14.3065,9.8065,83.638145,31.76375,26341.36,2024
2024-03-15,9.241918,1.3000001,13.3065,5.1064997,74.90976,18.455048,27150.586,2024
2024-03-16,11.377335,6.3999996,15.2565,9.2565,88.99893,20.519999,13641.043,2024
2024-03-17,10.716916,0.2,14.5565,7.6064997,86.485115,21.889065,11383.147,2024
2024-03-18,11.091916,0.2,12.4065,9.7565,86.06968,23.185787,0.0,2024
2024-03-19,12.035666,0.8000001,16.1565,9.9065,80.72143,12.768586,19615.217,2024
2024-03-20,10.598166,0.0,14.4565,5.8564997,86.83228,22.057161,8185.953,2024
2024-03-21,9.677334,0.4,11.7065,5.8065,76.371284,19.734436,7931.8467,2024
2024-03-22,6.2565,1.7,9.7065,3.3065,68.03077,32.048088,40785.195,2024
2024-03-23,7.893999,0.0,11.4065,5.2064996,64.90722,32.28981,38911.902,2024
2024-03-24,7.6065006,0.90000004,11.606501,3.1565,75.60477,22.33161,3489.6538,2024
2024-03-25,9.296084,10.9,13.7065,6.1565,77.85412,25.294964,17572.299,2024
2024-03-26,7.273166,3.8999999,11.0065,5.0065,80.372826,34.98674,29022.668,2024
2024-03-27,7.9190006,10.2,10.4065,4.5065,79.90064,44.66322,26958.264,2024
2024-03-28,9.373167,4.9999995,12.9565,7.1565,78.60962,31.559086,34257.57,2024
2024-03-29,8.73775,0.0,14.106501,3.7065,77.088615,14.205182,38975.164,2024
2024-03-30,8.55025,0.3,12.0065,5.0565,85.97747,25.2924,17154.666,2024
2024-04-01,9.560666,6.0,13.4565,6.6565,81.627785,21.767351,42766.234,2024
2024-04-02,10.204417,4.2999997,14.2065,7.9564996,80.86402,27.103,15276.272,2024
2024-04-03,11.425251,0.70000005,13.9565,9.5565,79.61079,35.27449,15891.442,2024
2024-04-04,11.9815,3.4999998,14.856501,9.356501,81.189415,32.83705,30438.238,2024
2024-04-05,13.623166,5.5,16.5565,11.856501,78.9149,37.731365,29818.932,2024
2024-04-06,16.002333,0.1,19.4065,13.0565,66.67019,36.06115,39600.0,2024
2024-04-07,12.721084,0.0,15.356501,10.2565,71.17024,44.740047,42630.4,2024
2024-04-08,12.148167,1.7,17.0065,8.606501,79.95545,21.986542,25904.041,2024
2024-04-09,9.412749,0.5,11.7065,7.4065,70.3357,40.334457,23376.34,2024
2024-04-10,9.248166,1.7,12.856501,4.5065,83.46962,32.169178,11740.262,2024
2024-04-11,14.51275,0.4,18.3565,12.1565,83.85662,24.184391,17000.553,2024
2024-04-12,14.03775,0.0,19.4065,9.7565,78.37543,26.208397,40307.9,2024
2024-04-13,14.194,0.0,18.6565,10.4565,76.595146,23.828083,43200.0,2024
2024-04-14,10.612749,0.0,13.7565,7.7565,68.67999,19.652176,24075.828,2024
2024-04-15,8.510667,4.6,11.4565,6.5565,66.899925,38.423992,28800.0,2024
2024-04-16,8.87525,4.6,13.0065,5.5065,71.48739,32.138947,44307.984,2024
2024-04-17,7.308583,0.5,11.2065,4.2565,68.57122,23.1774,44817.207,2024
2024-04-18,8.26275,0.9,12.6565,3.1565,67.59852,20.969805,32570.455,2024
2024-04-19,10.019001,1.2,13.606501,7.5565,72.41804,28.79325,19200.074,2024
2024-04-20,6.9544163,0.2,10.2065,3.2065,62.53407,24.187069,34271.34,2024
2024-04-21,7.400251,0.0,10.5565,3.6565,64.27801,26.944744,35995.01,2024
2024-04-22,6.0731664,1.0000001,8.1565,2.9565,78.82769,12.224107,5528.291,2024
2024-04-23,7.671084,1.5000001,10.856501,5.9564996,80.17332,21.749481,8824.293,2024
2024-04-24,6.7919173,0.0,9.1565,2.4065,66.96328,21.068459,28815.736,2024
2024-04-25,7.064834,4.2,12.0065,1.2565,77.088356,18.03237,27717.191,2024
2024-04-26,7.285667,0.0,11.856501,2.0065,74.5888,13.084402,33488.402,2024
2024-04-27,8.891915,7.4999995,12.1565,6.5565,81.34418,22.79684,258.92004,2024
2024-04-28,8.314834,14.000001,11.356501,6.6064997,84.01414,27.112564,14400.0,2024
2024-04-29,10.316916,0.3,14.6565,5.7565,72.32486,27.66384,46372.027,2024
2024-04-30,12.471084,0.4,17.4065,7.2565,74.76392,25.153671,49190.184,2024
2024-05-01,13.850251,0.1,19.1565,8.0065,82.32279,12.783802,42562.32,2024
2024-05-02,13.841918,2.5,19.6065,10.5565,83.18032,22.380884,24645.002,2024
2024-05-03,10.656499,9.000001,12.6565,9.2065,87.50366,24.72495,327.987,2024
2024-05-04,11.441916,2.7,15.4065,6.8065,79.31714,13.138765,49967.043,2024
2024-05-05,11.458583,0.3,16.5065,6.0565,82.37175,17.771753,27403.988,2024
2024-05-06,11.562751,9.7,15.2065,7.7565,91.14593,15.815435,7851.0605,2024
2024-05-07,13.721084,0.5,19.1065,8.6565,78.280876,15.042659,50318.45,2024
2024-05-08,13.2023325,0.0,19.456501,7.9564996,79.37519,9.885262,45611.387,2024
2024-05-09,15.246083,0.0,21.9065,9.1565,75.35796,11.440979,50400.0,2024
2024-05-10,15.419002,0.0,22.1065,9.9565,71.263855,17.373497,50400.0,2024
2024-05-11,15.125251,0.0,20.956501,9.2565,77.74846,20.892412,50400.0,2024
2024-05-12,17.577333,0.0,24.8065,12.0065,72.86967,19.493261,48920.67,2024
2024-05-13,15.1169195,0.3,18.1065,10.856501,76.521484,27.059933,35418.902,2024
2024-05-14,14.752335,6.6,16.9065,13.4565,80.74901,21.046917,3849.0715,2024
2024-05-15,15.012749,0.6,19.456501,11.4065,76.32612,14.654254,38360.297,2024
2024-05-16,13.714832,2.1000001,17.3065,9.5065,85.46823,9.983106,13916.586,2024
2024-05-17,15.152335,0.2,19.8065,9.106501,74.85015,7.8625183,48004.914,2024
2024-05-18,15.271084,1.6,19.3065,11.2565,81.246124,13.849477,30532.705,2024
2024-05-19,15.271083,0.2,21.3565,8.606501,71.80038,19.33639,39810.72,2024
2024-05-20,14.373168,0.1,20.1065,8.7565,75.42665,16.199999,50880.418,2024
2024-05-21,13.071083,8.4,15.9565,9.7565,87.78317,12.879752,0.0,2024
2024-05-22,13.631499,14.299999,15.106501,12.5065,91.7214,22.38378,535.61945,2024
2024-05-23,14.129416,0.0,17.456501,11.3065,73.96383,22.7057,50851.918,2024
2024-05-24,12.994,0.0,17.5065,7.2565,70.59539,12.864649,47525.36,2024
2024-05-25,14.58775,0.1,19.9065,8.9065,71.93413,15.379206,51252.016,2024
2024-05-26,14.96275,5.399999,18.5065,12.106501,75.03044,27.943514,43778.98,2024
2024-05-27,12.937751,0.8,16.5565,9.5065,75.28535,19.878391,48146.44,2024
2024-05-28,14.027333,3.9999993,18.4065,9.7065,86.498116,31.991425,9755.516,2024
2024-05-29,15.48775,0.5,19.1565,11.9065,72.716545,24.014996,51491.7,2024
2024-05-30,13.775249,3.4,17.456501,11.0565,76.756355,22.884789,23611.809,2024
2024-05-31,13.273166,1.1,15.4065,11.4565,76.03723,37.798286,8522.955,2024
2024-06-01,13.189835,0.0,16.5065,8.856501,73.25293,27.820337,15486.304,2024
2024-06-02,15.173168,0.0,21.5565,7.9065,71.43058,14.934577,53825.46,2024
2024-06-03,16.114836,0.3,19.6065,10.4565,76.09959,12.599998,24042.205,2024
2024-06-04,15.727334,3.7000003,19.6065,12.3065,79.17661,23.4,19115.012,2024
2024-06-05,12.185668,0.0,15.4565,6.2565,64.43833,20.907913,48388.98,2024
2024-06-06,13.008583,0.1,16.706501,8.606501,66.02751,15.273505,51985.664,2024
2024-06-07,13.725249,0.1,18.1065,7.4065,69.39898,20.858265,43725.895,2024
2024-06-08,13.977334,0.6,17.6565,9.5565,68.96559,19.839235,46547.355,2024
2024-06-09,12.562752,0.0,16.8565,6.3065,65.91033,22.314192,32914.69,2024
2024-06-10,11.9627495,7.999999,14.606501,8.5565,75.95789,29.460672,44803.586,2024
2024-06-11,11.096082,1.9999999,15.1565,6.6064997,75.62768,14.05845,46269.8,2024
2024-06-12,12.064835,1.0,15.856501,7.5065,72.796684,12.074766,52343.855,2024
2024-06-13,12.271084,1.6000001,15.856501,7.1064997,74.28258,26.242987,18283.871,2024
2024-06-14,14.881501,2.3999999,18.0565,12.2065,74.206894,28.732422,49103.758,2024
2024-06-15,13.448169,2.6,17.3065,9.606501,73.30233,34.77868,46181.105,2024
2024-06-16,14.987751,0.1,19.8065,10.606501,68.3,23.277834,52647.07,2024
2024-06-17,15.827334,0.0,20.706501,9.856501,68.41728,17.114204,52378.95,2024
2024-06-18,16.364834,0.3,20.956501,11.4565,71.32134,15.484185,52960.895,2024
2024-06-19,15.158582,0.0,19.706501,11.4065,70.54069,22.89611,45466.74,2024
2024-06-20,15.356502,0.0,21.1565,8.106501,68.22979,13.104198,55057.824,2024
2024-06-21,16.964832,0.1,23.0065,10.3065,69.302795,25.537172,51984.977,2024
2024-06-22,17.389833,1.6000001,21.8065,13.606501,68.70031,17.294992,44534.92,2024
2024-06-23,17.781502,0.0,22.956501,10.6565,68.75141,10.805998,41029.234,2024
2024-06-24,20.479416,0.0,26.3065,14.0065,71.4108,14.33234,54795.875,2024
2024-06-25,20.783587,0.0,27.956501,12.9065,66.057335,18.129137,55000.23,2024
2024-06-26,21.627333,0.0,27.9065,14.3065,66.0658,18.388212,54972.56,2024
2024-06-27,19.646084,0.0,23.206501,15.0065,60.574696,26.009842,45544.246,2024
2024-06-28,16.81275,0.0,21.6065,12.0565,58.76498,25.922499,49986.83,2024
2024-06-29,17.477335,0.0,22.8065,10.1565,60.00842,7.5685663,45955.688,2024
2024-06-30,17.129417,0.3,19.8565,15.4565,62.742702,17.713316,15175.786,2024
2024-07-01,16.487751,0.1,19.3565,12.7065,63.239864,20.523155,16245.494,2024
2024-07-02,15.373168,0.1,17.6065,12.7565,66.45836,19.969458,8594.076,2024
2024-07-03,15.352336,1.6,18.456501,12.6565,72.67185,21.575987,0.0,2024
2024-07-04,15.941918,0.4,19.6565,12.3065,58.76503,30.821548,46856.46,2024
2024-07-05,16.216915,22.000002,20.956501,13.4065,82.682274,28.712116,7906.5264,2024
2024-07-06,14.694,10.300001,16.6565,11.7065,76.16897,29.69727,47772.383,2024
2024-07-07,13.552334,12.300001,17.5565,10.0565,77.76537,24.72495,43720.656,2024
2024-07-08,14.558583,4.6000004,18.456501,8.856501,81.14864,16.23596,22094.068,2024
2024-07-09,17.039835,18.3,19.9065,14.7065,88.79699,20.431387,454.95947,2024
2024-07-10,17.725248,0.2,20.5065,14.5565,75.63369,28.019936,44690.05,2024
2024-07-11,16.877333,0.3,21.3565,11.6565,70.40726,18.875126,49962.797,2024
2024-07-12,14.9315,0.0,17.6565,13.106501,73.74848,19.201874,12497.408,2024
2024-07-13,14.6814995,0.6,18.3565,10.9565,74.00042,14.277983,36033.984,2024
2024-07-14,15.9939995,0.1,20.8565,10.0565,75.70133,15.990646,47003.76,2024
2024-07-15,16.3565,7.0000005,21.5065,10.856501,82.852516,18.864824,25421.094,2024
2024-07-16,17.444,1.4000001,20.7565,13.9065,77.93179,19.486609,46886.043,2024
2024-07-17,17.56275,0.0,22.4065,11.6565,74.64976,14.336861,43534.52,2024
2024-07-18,19.316916,0.0,26.2565,12.0565,72.35052,17.581125,51971.816,2024
2024-07-19,22.289833,0.0,29.456501,14.5065,68.957954,14.799459,52413.16,2024
2024-07-20,19.927338,0.1,23.956501,15.6565,77.80245,19.803272,37280.03,2024
2024-07-21,19.129416,0.0,21.9065,16.456501,72.48672,15.484185,33889.355,2024
2024-07-22,18.385668,0.4,23.3065,12.7565,75.554214,30.58517,40638.605,2024
2024-07-23,19.264833,2.1000001,23.0565,16.706501,76.11193,20.163212,42299.8,2024
2024-07-24,18.683582,0.5,23.3565,13.9065,76.40398,21.434364,45185.902,2024
2024-07-25,17.883583,2.3,20.2565,15.8065,86.19266,26.518099,0.0,2024
2024-07-26,17.88775,0.0,21.9065,13.0065,70.37829,18.228943,49623.035,2024
2024-07-27,17.477333,0.0,22.0565,12.6565,67.77209,14.654254,50620.914,2024
2024-07-28,18.379416,0.0,24.6565,11.4065,70.76548,14.917212,50803.785,2024
2024-07-29,20.394003,0.0,27.0065,12.9065,64.71515,15.986595,50700.05,2024
2024-07-30,22.210665,0.0,29.1565,15.106501,65.33552,16.23596,50687.35,2024
2024-07-31,21.421082,0.3,26.5065,17.706501,64.42103,21.26744,50522.832,2024
2024-08-01,21.481499,7.7,27.0565,17.206501,74.31052,13.1041975,48610.03,2024
2024-08-02,21.139833,1.5000001,26.1065,16.7565,74.99849,19.523155,50210.305,2024
2024-08-03,20.179417,0.8,24.0065,16.956501,69.25061,21.175835,32704.516,2024
2024-08-04,17.33983,0.0,22.4065,12.356501,63.01527,17.208603,26189.023,2024
2024-08-05,19.098166,0.0,24.5565,13.7065,73.836815,20.65848,48744.543,2024
2024-08-06,18.935669,2.1999998,21.8565,15.4565,77.33448,22.38378,19192.936,2024
2024-08-07,17.077333,0.0,21.6065,11.5565,68.99177,23.990698,23535.49,2024
2024-08-08,17.619001,0.1,21.0065,12.356501,78.481544,33.77291,18242.463,2024
2024-08-09,20.446081,0.0,24.1065,16.3065,66.38888,26.493652,43831.96,2024
2024-08-10,19.0315,0.0,23.5565,13.9565,73.02328,24.798225,26667.236,2024
2024-08-11,20.933584,0.0,27.206501,15.2565,73.65781,21.434364,47621.887,2024
2024-08-12,24.341913,0.0,31.2565,18.2565,68.5133,20.008356,48997.094,2024
2024-08-13,19.696083,0.0,25.5065,13.7065,63.523037,19.376562,47843.11,2024
2024-08-14,19.858583,0.6,24.1065,16.5065,76.79377,11.27553,18391.793,2024
2024-08-15,18.741917,0.1,23.0565,13.356501,78.08356,33.90313,25452.951,2024
2024-08-16,19.529417,1.2,23.4065,15.9065,66.32992,20.46941,45959.56,2024
2024-08-17,17.169,0.0,22.1565,11.2565,62.056885,12.0694,47996.016,2024
2024-08-18,18.273167,0.0,24.956501,12.3065,64.51426,17.298738,46921.945,2024
2024-08-19,16.941917,1.7,21.3065,11.2065,73.811646,30.45566,27614.617,2024
2024-08-20,19.037752,0.3,22.3565,14.7565,67.212006,25.050413,44215.875,2024
2024-08-21,16.116919,0.1,19.956501,11.356501,63.390095,24.819122,24740.729,2024
2024-08-22,17.62525,0.70000005,19.8065,15.3065,78.01632,40.223457,3317.4307,2024
2024-08-23,18.816916,0.9,21.9065,15.8065,65.60439,37.372437,37551.74,2024
2024-08-24,15.625251,11.400001,17.6065,13.0065,81.97559,19.829433,8571.1,2024
2024-08-25,15.029419,0.0,19.6065,10.0065,69.93757,30.886656,37946.387,2024
2024-08-26,17.573168,0.0,22.0565,13.856501,72.06504,22.288042,44635.688,2024
2024-08-27,18.519,0.0,23.8065,14.4065,73.939095,22.206486,44507.695,2024
2024-08-28,19.9815,0.0,27.0565,12.606501,69.56666,17.782686,40124.29,2024
2024-08-29,17.148169,0.0,21.7565,12.356501,68.43794,18.416384,43886.67,2024
2024-08-30,16.27525,0.0,22.1065,10.7565,67.29751,18.25026,35198.79,2024
2024-08-31,17.041918,0.0,20.8065,13.0565,74.216064,29.427658,9537.183,2024
2024-09-01,20.644,0.0,26.8065,16.0065,80.37765,22.007162,43200.0,2024
2024-09-02,19.579416,1.4,23.0065,17.456501,85.57908,22.608458,8129.907,2024
2024-09-03,18.302334,2.9,21.7565,14.6565,82.45826,16.09969,40313.8,2024
2024-09-04,16.308584,0.5,19.0065,13.5065,73.72174,13.217443,42230.133,2024
2024-09-05,17.246082,9.3,21.3065,13.7065,86.39722,34.17157,5418.131,2024
2024-09-06,18.162752,9.400001,22.956501,15.4065,91.29774,19.171478,13668.692,2024
2024-09-07,16.544,6.2,20.956501,12.6565,88.27972,10.990322,13094.651,2024
2024-09-08,16.154417,8.799999,19.456501,13.7065,86.01193,13.679999,39475.055,2024
2024-09-09,15.202334,0.0,17.6065,12.5565,77.4672,26.282465,11570.898,2024
2024-09-10,14.239834,2.1999998,18.3565,10.5565,77.26935,32.15507,2545.663,2024
2024-09-11,11.20025,3.9,15.5065,8.0065,70.047455,30.124065,42546.492,2024
2024-09-12,9.764833,2.6,14.3065,6.4065,75.93342,17.10284,32619.758,2024
2024-09-13,10.748166,0.0,15.8065,5.6064997,68.83345,10.787993,42086.3,2024
2024-09-14,11.7315,0.0,18.6565,4.6565,73.11431,15.815435,41854.277,2024
2024-09-15,13.479416,1.5,19.206501,8.0065,81.12976,17.811815,29401.842,2024
2024-09-16,15.152335,0.0,19.7565,11.2565,74.99436,15.725037,41386.996,2024
2024-09-17,14.750249,0.0,20.456501,9.6565,73.80694,22.415602,41152.023,2024
2024-09-18,17.458582,0.0,22.956501,12.9065,76.67369,26.242987,38112.297,2024
2024-09-19,18.364832,0.1,23.956501,14.7065,78.927025,26.099379,39154.805,2024
2024-09-20,17.425251,4.3,22.3065,13.4565,79.98292,24.122686,28322.328,2024
2024-09-21,18.296083,0.4,22.956501,14.856501,80.303505,15.496736,40095.94,2024
2024-09-22,17.333586,18.800003,20.456501,15.106501,88.15695,16.981165,26477.72,2024
2024-09-23,15.748169,48.7,18.0065,14.7065,90.42368,23.708124,11081.521,2024
2024-09-24,14.641918,5.499999,16.3565,11.7565,80.68986,18.014393,11370.798,2024
2024-09-25,13.594001,10.0,17.0065,10.5565,82.054985,21.881662,17278.953,2024
2024-09-26,13.773167,13.100002,16.206501,11.856501,87.49853,29.852335,28804.455,2024
2024-09-27,10.719001,2.8999996,12.8065,7.5065,77.974075,29.250967,11071.159,2024
2024-09-28,9.185667,0.0,13.5565,4.4065,74.83489,15.771329,31958.643,2024
2024-09-29,10.939834,5.1000004,14.606501,6.1064997,72.08859,27.582321,18783.594,2024
2024-09-30,13.910665,11.700001,16.0565,11.8065,83.760056,32.382492,4809.145,2024
2024-10-01,12.439834,12.7,14.3065,10.5565,85.40092,27.540588,8064.732,2024
2024-10-02,13.7752495,1.0000001,17.0565,11.0565,83.27577,26.849579,28641.758,2024
2024-10-03,11.48775,0.0,15.4065,8.0065,79.71096,18.337044,36423.992,2024
2024-10-04,10.291917,0.0,16.0065,5.7064996,80.025246,11.103243,31830.445,2024
2024-10-05,11.585667,0.0,16.706501,6.0565,75.18992,18.606289,33305.273,2024
2024-10-06,13.700252,3.9999998,15.4565,11.606501,80.65896,23.664352,10966.836,2024
2024-10-07,14.096084,10.2,17.4065,11.5065,86.053154,20.718773,35755.047,2024
2024-10-08,14.13775,4.2999997,17.0565,12.106501,85.56226,26.974186,28800.0,2024
2024-10-09,13.794002,2.1000001,16.4065,12.4565,84.14425,22.12536,28387.66,2024
2024-10-10,9.585667,3.4,12.4565,4.1565,78.56983,21.535404,14001.657,2024
2024-10-11,7.0398335,0.0,12.0065,1.9065,77.983376,12.081473,34964.26,2024
2024-10-12,10.591917,3.4,14.8065,7.9564996,78.26606,21.90756,15190.337,2024
2024-10-13,7.948168,0.0,10.6565,4.7565,72.68159,21.611998,16467.258,2024
2024-10-14,10.171083,14.099999,13.0565,7.3564997,86.360115,24.604753,7989.7715,2024
2024-10-15,13.083583,0.2,16.7565,9.7565,91.29187,19.672773,1970.6044,2024
2024-10-16,17.2315,6.2,21.3565,14.356501,88.056526,24.591583,30460.453,2024
2024-10-17,14.8377495,2.7,17.3565,9.4065,86.36289,17.224598,21873.457,2024
2024-10-18,11.316917,0.6,16.1565,8.1565,89.60746,18.508516,22991.148,2024
2024-10-19,13.729419,7.2999997,16.3565,9.9065,86.1249,21.122215,22788.86,2024
2024-10-20,13.916916,3.6000001,17.4065,10.606501,87.26273,36.735878,0.0,2024
2024-10-21,12.479417,1.7,14.1565,9.9065,85.154625,23.686249,0.0,2024
2024-10-22,11.223167,0.2,15.7565,8.1565,89.132866,23.34455,31347.32,2024
2024-10-23,11.429417,0.2,16.206501,7.9065,90.97971,15.4642935,31050.79,2024
2024-10-24,12.535666,0.0,16.706501,9.606501,87.39039,17.490591,31898.023,2024
2024-10-25,13.864831,4.2000003,17.6065,10.606501,92.188995,15.898188,12627.053,2024
2024-10-26,11.612751,0.0,16.0065,8.356501,94.09846,11.34,14002.699,2024
2024-10-27,10.091917,0.0,14.2065,6.0065,88.07687,15.30741,31127.43,2024
2024-10-27,13.454419,0.5,15.8065,10.8065,87.736694,24.822384,5811.799,2024
2024-10-28,14.01275,0.6,15.5565,11.6565,90.322784,11.525623,10787.299,2024
2024-10-29,10.706501,0.0,14.356501,7.3564997,91.14155,9.208192,19920.139,2024
2024-10-30,9.6398325,0.0,14.2065,6.4564996,93.71915,8.043805,14421.695,2024
2024-10-31,10.064834,0.0,12.7065,7.2064996,91.19726,12.647482,14437.863,2024
2024-11-01,12.156501,0.1,14.356501,10.2565,88.12475,13.379461,0.0,2024
2024-11-02,11.985667,0.0,13.5565,10.9065,84.42515,14.241629,1098.2922,2024
2024-11-03,10.935666,0.0,12.6565,9.356501,85.480804,11.003581,8162.577,2024
2024-11-04,10.760666,0.0,13.1565,9.3065,89.77072,8.490582,17941.688,2024
2024-11-05,10.852334,0.0,12.3065,9.5565,91.11176,6.778141,536.1683,2024
2024-11-06,10.937751,0.0,12.606501,9.8065,88.46064,13.523978,4472.842,2024
2024-11-07,8.833584,0.2,10.2565,7.5565,83.69374,14.081478,0.0,2024
2024-11-08,7.9127483,0.0,9.1565,6.6565,80.53232,5.4744864,7173.3633,2024
2024-11-09,8.419002,0.0,11.2565,4.1565,90.34298,11.213581,6660.5654,2024
2024-11-10,9.039833,0.0,11.3065,5.7565,84.33893,14.677451,25426.701,2024
2024-11-11,8.744,0.0,12.1565,5.6565,81.57668,28.935244,25303.324,2024
2024-11-12,8.721084,0.0,11.2065,6.5565,84.57447,11.9466305,27325.7,2024
2024-11-13,9.450251,0.5,11.5065,6.8065,87.23321,11.276968,13193.943,2024
2024-11-14,8.189833,0.0,9.8065,6.6064997,82.05488,7.841888,25094.062,2024
2024-11-15,7.40025,0.6,10.606501,3.8565,90.56948,11.39842,246.84265,2024
2024-11-16,8.2315,0.5,9.7565,6.8564997,82.627396,14.264361,23638.791,2024
2024-11-17,7.0940003,9.200001,7.8065,5.3065,92.59844,13.149859,11736.688,2024
2024-11-18,4.508584,11.1,11.0565,1.2565,92.2337,20.447239,0.0,2024
2024-11-19,1.5106667,0.0,4.7565,-0.1935,76.48142,16.50709,26246.39,2024
2024-11-20,0.5273333,0.0,2.9565,-0.4935,85.48285,12.661564,5297.7666,2024
2024-11-21,2.9835835,1.5,6.2565,0.3565,76.6848,18.720863,25867.375,2024
2024-11-22,8.204416,9.7,14.106501,1.2065,85.64521,32.22201,0.0,2024
2024-11-23,15.998169,9.0,17.3065,13.3065,75.51046,32.847412,6981.801,2024
2024-11-24,10.2065,1.7000002,12.106501,7.0565,77.222084,17.791796,24403.393,2024
2024-11-25,6.939834,0.1,9.3065,5.2565,81.7299,11.966954,25050.514,2024
2024-11-26,6.029417,18.5,8.3065,2.9065,89.30955,18.921415,463.65353,2024
2024-11-27,2.3835835,0.0,4.7064996,0.4565,92.75397,8.373386,24780.256,2024
2024-11-28,6.121083,0.0,9.5065,3.2565,80.59261,11.638917,24478.873,2024
2024-11-29,11.337749,0.0,13.7065,7.7064996,90.92222,11.966953,10413.325,2024
2024-11-30,11.671082,2.2,13.2065,10.7065,91.97659,16.87398,426.661,2024
2024-12-01,9.073166,0.4,11.6565,7.6565,86.73682,17.468348,23589.777,2024
2024-12-02,5.77525,0.0,7.6064997,4.0565,85.00713,9.430694,13183.16,2024
2024-12-03,6.0419173,0.70000005,9.4065,2.5565,87.79758,18.268892,10036.158,2024
2024-12-04,11.779418,8.5,14.0565,9.2565,88.97268,29.335579,3259.2512,2024
2024-12-05,8.004416,0.3,10.4065,6.4065,73.237144,26.674637,23191.951,2024
2024-12-06,8.2065,6.2,12.5065,6.0565,80.44146,30.683004,0.0,2024
2024-12-07,7.058583,8.1,7.6565,6.5565,83.22873,28.483257,0.0,2024
2024-12-08,7.3627505,0.1,7.8065,6.9564996,81.10025,21.9718,3318.1194,2024
2024-12-09,6.7815,0.1,7.0065,6.1064997,80.255745,18.832163,0.0,2024
2024-12-10,6.2002506,0.1,6.6565,5.8564997,83.23436,15.048042,0.0,2024
2024-12-11,6.412749,0.2,7.2064996,5.2565,92.13296,9.3340025,0.0,2024
2024-12-12,5.216917,0.1,6.5565,3.8065,88.345406,6.792466,212.33665,2024
2024-12-13,5.3210835,0.3,7.6565,3.8065,87.31347,12.081473,16864.732,2024
2024-12-14,8.8315,0.0,11.5565,4.8564997,90.15045,17.615187,7270.1797,2024
2024-12-15,10.248166,0.2,11.0565,8.1565,82.99223,17.782688,17012.883,2024
2024-12-16,8.346084,0.0,10.5565,5.2064996,91.89001,17.076298,3600.0,2024
2024-12-17,12.589833,3.8000002,13.9065,10.3065,85.22364,28.814058,14400.0,2024
2024-12-18,6.889834,2.9999998,12.5065,4.4564996,79.5809,27.804028,22222.133,2024
2024-12-19,5.4065003,0.70000005,8.3065,2.5065,85.22661,15.552041,15633.168,2024
2024-12-20,8.127333,2.2999997,12.2565,4.7064996,86.72037,23.337608,5.509688,2024
2024-12-21,5.6565003,1.8000001,7.8065,4.2565,68.72488,24.552025,14468.465,2024
2024-12-22,5.22525,1.7,5.9564996,4.1064997,73.61036,20.999144,9735.885,2024
2024-12-23,9.260667,0.0,12.1565,6.1064997,96.38596,12.072083,3600.0,2024
2024-12-24,9.344001,0.0,10.2065,8.8065,93.871315,9.914717,0.0,2024
2024-12-25,7.4356685,0.0,8.7565,6.8065,92.93311,4.4274144,5833.249,2024
2024-12-26,6.5315,0.0,7.8065,6.1064997,95.77558,3.4949677,0.0,2024
2024-12-27,5.4273334,0.0,6.4065,4.7565,94.41108,8.320986,0.0,2024
2024-12-28,5.75025,0.0,7.1565,4.7565,92.83609,11.391313,7204.0537,2024
2024-12-29,7.352333,0.0,8.856501,6.3564997,89.55453,16.365158,11656.101,2024
2024-12-30,9.387751,0.0,11.106501,7.4564996,85.37554,24.697416,11954.097,2024
2024-12-31,9.033584,10.500001,11.7565,5.2565,87.02061,30.563978,0.0,2024
2025-01-01,2.0710833,0.0,4.3564997,-0.3935,86.02389,9.243311,23258.195,2025
2025-01-02,0.31691664,0.0,3.3565,-1.2435,85.95986,10.644379,23409.453,2025
2025-01-03,0.7544167,1.8,3.1565,-1.6435,88.00736,15.5395355,0.0,2025
2025-01-04,7.679417,23.5,12.5565,0.6565,93.974144,24.86868,0.0,2025
2025-01-05,7.283582,7.4,11.9565,2.4565,85.73032,31.623186,6457.372,2025
2025-01-06,2.4315,0.1,4.9065,0.7065,82.36462,13.324863,23254.432,2025
2025-01-07,0.5815,3.0,1.7565,-0.7435,93.01184,11.238113,3229.4531,2025
2025-01-08,0.9606666,0.6,3.0065,-0.8935,87.998375,11.705537,24089.404,2025
2025-01-09,-0.69350004,0.0,1.3565,-1.9935,89.92054,7.6473517,18136.303,2025
2025-01-10,-2.181,0.0,1.6065,-3.7435,94.252075,4.8366103,24420.682,2025
2025-01-11,-0.73099995,0.0,3.1565,-4.4935,92.09681,8.581677,9047.708,2025
2025-01-12,3.2794163,0.0,5.9065,1.5065,83.37211,10.9859,22707.332,2025
2025-01-13,5.22525,0.0,8.8065,2.4565,89.80575,11.778658,22989.836,2025
